ScenarioTag,ConfiguredSNR_dB,AppliedSNR_dB,UKFEnabled,PositionIndex,TrialIndex,RefTxIndex,Force2D,ZFixed,GateMeters,GeometryPoor,CentroidFallback,CentroidReason,SolverTag,TrueX,TrueY,TrueZ,EstX,EstY,EstZ,HorizontalError,VerticalError,Error3D,PositionError,MaxCorrStrongest,MaxCorrAverage,Detections,PathLossMean,PathLossBest,PathLossWorst,AvailableTx,MaxCorrSeries,TDOAMeters,TDOASeconds,PropagationLossSeries,PropagationDelaySeries,AvailableMask,IsLOSMask,SelectedAnchors,BaselineAnchors,CandidateAnchors,RansacInliers,ResidualSeries,CoarseEstimate,CoarseCovariance,DetectedMask,TxPositions
snrRun_SNR5.0_UKF0,5,5,0,1,2,10,1,1.8,30,0,0,,,-1.5,7,1.6,-1.18738479455679,6.71057753818363,1.8,0.426020689730145,0.2,0.470631095528279,0.426020689730145,1,0.692331140215157,5,74.2724943653365,55.9322435668381,103.055584441328,12,[0;0;0;0.923937;0;0;0.632883;0;0.233409;1;0.671426;0],[NaN NaN NaN 9.75887 NaN NaN 19.5177 NaN 4.87943 0 2.43972 NaN],[NaN NaN NaN 3.25521e-08 NaN NaN 6.51042e-08 NaN 1.6276e-08 0 8.13802e-09 NaN],[92.7812;80.4338;68.9883;66.6668;70.4037;80.5648;70.7091;103.056;63.599;55.9322;60.1605;77.9749],[1.5044e-07 1.06796e-07 6.39939e-08 4.89851e-08 7.5319e-08 7.47721e-08 7.80148e-08 3.79761e-08 3.44089e-08 1.42342e-08 2.31605e-08 1.95181e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[0 0 1 1 1 0 1 0 1 1 1 0],[4 9 7 11],[4 9 7],[4 7 9 11],[1 1 1 1],[NaN NaN NaN 0.154845 NaN NaN 0.163638 NaN 1.50446 NaN 0.256691 NaN],[-4.82248 8.73456 1.8],,[0 0 0 1 0 0 1 0 1 1 1 0],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR5.0_UKF0,5,5,0,2,2,10,1,1.8,30,0,0,,,-1.5,10.1111111111111,1.6,-0.852710760462989,10.1375985124662,1.8,0.647830951754349,0.2,0.67800069472748,0.647830951754349,1,0.647473892575998,6,72.6380346360411,59.385798558209,92.8172236088842,12,[0;0;0;0;0.585045;0;0.658008;0.783387;0.352147;1;0.506256;0],[NaN NaN NaN NaN 12.1986 NaN 14.6383 2.43972 2.43972 0 0 NaN],[NaN NaN NaN NaN 4.06901e-08 NaN 4.88281e-08 8.13802e-09 8.13802e-09 0 0 NaN],[89.4898;87.1617;69.4448;92.8172;69.4308;77.1314;69.4947;62.9775;61.545;59.3858;61.8008;70.9769],[1.41678e-07 9.6604e-08 6.74468e-08 5.35834e-08 6.73386e-08 6.57315e-08 6.78356e-08 3.2033e-08 2.71627e-08 2.11842e-08 2.79744e-08 1.15247e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[0 0 1 0 1 0 1 1 1 1 1 0],[8 5 7 11 9],[8 5 7],[5 7 8 9 11],[1 1 1 1 1],[NaN NaN NaN NaN 1.68009 NaN 0.939431 0.215793 0.50375 NaN 1.16886 NaN],[-5.52076e-15 12.5 1.8],,[0 0 0 0 1 0 1 1 1 1 1 0],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR5.0_UKF0,5,5,0,3,2,10,1,1.8,30,0,0,,,-1.5,13.2222222222222,1.6,-1.60914343751699,12.857339709356,1.8,0.380856322185433,0.2,0.430176171060898,0.380856322185433,1,0.484502594061927,7,78.8306536463513,59.9159814575286,96.6122360231788,12,[0;0;0;0;0.53219;0;0.349058;0.256163;0.256393;1;0.725405;0.27231],[NaN NaN NaN NaN 9.75887 NaN 7.31915 12.1986 -2.43972 0 0 -4.87943],[NaN NaN NaN NaN 3.25521e-08 NaN 2.44141e-08 4.06901e-08 -8.13802e-09 0 0 -1.6276e-08],[84.9337;93.3348;86.0817;94.3047;68.4423;84.6244;68.0932;96.6122;59.916;62.4575;63.8141;83.3533],[1.31761e-07 8.67152e-08 7.24386e-08 5.95603e-08 6.00949e-08 5.77492e-08 5.77272e-08 3.39421e-08 2.25176e-08 3.01714e-08 3.52719e-08 1.5271e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[0 0 0 0 1 0 1 0 1 1 1 0],[11 5 12 7 8 9],[11 5 12],[5 7 8 9 11 12],[1 1 1 1 1 1],[NaN NaN NaN NaN 0.244134 NaN 1.65208 10.7436 0.541652 NaN 1.69573 0.0663757],[-6.36397 13.2919 1.8],,[0 0 0 0 1 0 1 1 1 1 1 1],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR5.0_UKF0,5,5,0,4,2,12,1,1.8,30,0,0,,,-1.5,16.3333333333333,1.6,-0.733935486113864,16.8333117323252,1.8,0.914785897843892,0.2,0.936393741379157,0.914785897843892,1,0.58253306211682,8,74.2764896214082,59.2624971485537,97.037858758256,12,[0.350285;0;0;0;0.310685;0.750671;0.641013;0.309666;0.801058;0.496887;0;1],[29.2766 NaN NaN NaN 19.5177 7.31915 7.31915 17.078 0 4.87943 NaN 0],[9.76563e-08 NaN NaN NaN 6.51042e-08 2.44141e-08 2.44141e-08 5.69661e-08 0 1.6276e-08 NaN 0],[74.6435;87.7614;89.4948;97.0379;67.4951;66.9333;66.4422;75.5117;59.7822;64.872;82.0814;59.2625],[1.22715e-07 7.64747e-08 7.95274e-08 6.91071e-08 5.38859e-08 5.05109e-08 4.77344e-08 3.83778e-08 2.21733e-08 3.98402e-08 4.3964e-08 2.08856e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[1 0 0 0 1 1 1 0 1 1 0 1],[9 6 10 7 5 1],[9 6 10],[1 5 6 7 8 9 10],[1 1 1 1 1 1],[1.03618 NaN NaN NaN 9.41913 0.470991 0.267867 NaN 1.06915 1.32919 NaN NaN],[7.11278 15.8815 1.8],,[1 0 0 0 1 1 1 1 1 1 0 1],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR5.0_UKF0,5,5,0,5,2,4,1,1.8,30,0,0,,,-1.5,19.4444444444444,1.6,-1.69731803983838,18.6734252794254,1.8,0.79586742719651,0.2,0.820612552714368,0.79586742719651,1,0.516332254372648,9,71.7861433228522,61.2644698009537,89.7019488463796,12,[0.229634;0;0;1;0.468982;0.447262;0.696909;0.507577;0.223087;0.788696;0;0.284845],[14.6383 NaN NaN 0 -7.31915 -7.31915 -9.75887 -7.31915 -12.1986 -7.31915 NaN -12.1986],[4.88281e-08 NaN NaN 0 -2.44141e-08 -2.44141e-08 -3.25521e-08 -2.44141e-08 -4.06901e-08 -2.44141e-08 NaN -4.06901e-08],[84.5649;76.8616;89.7019;70.2749;66.6882;65.8537;64.4495;65.9157;61.2645;66.8093;86.5785;62.4709],[1.1392e-07 6.63726e-08 8.48779e-08 7.4211e-08 4.91058e-08 4.46073e-08 3.79487e-08 4.4927e-08 2.62994e-08 4.97952e-08 5.33021e-08 3.02182e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[0 0 0 1 1 1 1 1 1 1 0 1],[10 6 5 8 7 12],[10 6 5],[1 5 6 7 8 9 10 12],[1 1 1 1 1 1],[NaN NaN NaN NaN 0.400913 0.520647 0.0140086 1.36187 NaN 0.309605 NaN 1.21305],[-4.20996 19.6512 1.8],,[1 0 0 1 1 1 1 1 1 1 0 1],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR5.0_UKF0,5,5,0,6,2,7,1,1.8,30,0,0,,,-1.5,22.5555555555556,1.6,-0.770873229464369,22.6900676616039,1.8,0.741430613196737,0.2,0.767931868192283,0.741430613196737,1,0.368650648498376,11,68.280355126121,61.9878647874827,77.6428813914897,12,[0.182637;0;0.274312;0.412258;0.398935;0.300869;1;0.225013;0.392917;0.333525;0.199793;0.334898],[21.9575 NaN 17.078 14.6383 4.87943 2.43972 0 7.31915 0 14.6383 9.75887 2.43972],[7.32422e-08 NaN 5.69661e-08 4.88281e-08 1.6276e-08 8.13802e-09 0 2.44141e-08 0 4.88281e-08 3.25521e-08 8.13802e-09],[73.3208;67.9085;72.1691;71.2051;66.1584;65.0237;61.9879;67.306;63.3072;68.4132;77.6429;64.9215],[1.05381e-07 5.65128e-08 9.22949e-08 8.25994e-08 4.62002e-08 4.0542e-08 2.85835e-08 5.27255e-08 3.32723e-08 5.98938e-08 6.26252e-08 4.00681e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[1 1 1 1 1 1 1 1 1 1 0 1],[4 5 6 9 12 10],[4 5 6],[1 3 4 5 6 8 9 10 11 12],[1 1 1 1 1 1],[NaN NaN NaN 1.09822 0.908857 0.228775 NaN NaN 1.82939 5.1372 NaN 0.834644],[-3.22138 21.8443 1.8],,[1 0 1 1 1 1 1 1 1 1 1 1],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR5.0_UKF0,5,5,0,7,2,7,1,1.8,30,0,0,,,-1.5,25.6666666666667,1.6,-1.74583517947142,26.7067953541737,1.8,1.06878558281855,0.2,1.08733740027683,1.06878558281855,1,0.443782096847727,8,70.8512146872456,58.9861796528709,80.9980420658704,12,[0.46231;0;0.227414;0;0.211921;0.26246;1;0;0.237929;0.668496;0.479727;0],[24.3972 NaN 24.3972 NaN 14.6383 7.31915 0 NaN 9.75887 17.078 17.078 NaN],[8.13802e-08 NaN 8.13802e-08 NaN 4.88281e-08 2.44141e-08 0 NaN 3.25521e-08 5.69661e-08 5.69661e-08 NaN],[80.998;76.4531;72.8868;80.0449;66.0314;64.6636;58.9862;68.6139;65.2656;69.7767;70.0623;76.432],[9.72214e-08 4.68877e-08 1.00245e-07 9.13978e-08 4.55293e-08 3.88958e-08 2.02316e-08 6.12937e-08 4.16872e-08 7.0074e-08 7.24165e-08 5.01396e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[0 0 1 0 1 1 1 1 1 1 1 0],[10 1 6 3 11 9],[10 1 6],[1 3 5 6 9 10 11],[1 1 1 1 1 1],[1.34674 NaN 1.20364 NaN NaN 0.555798 NaN NaN 1.61059 0.221773 0.558582 NaN],[-8.56948 25.1855 1.8],,[1 0 1 0 1 1 1 0 1 1 1 0],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR5.0_UKF0,5,5,0,8,2,7,1,1.8,30,0,0,,,-1.5,28.7777777777778,1.6,-2.52753499708165,29.1808541756545,1.8,1.10376571461198,0.2,1.12173916431267,1.10376571461198,1,0.377229807997377,7,73.053011870908,56.2303425053848,91.4486909356749,12,[0.390515;0.300864;0;0;0.159137;0;1;0.176291;0;0.451411;0.16239;0],[21.9575 7.31915 NaN NaN 26.8369 NaN 0 21.9575 NaN 19.5177 26.8369 NaN],[7.32422e-08 2.44141e-08 NaN NaN 8.95182e-08 NaN 0 7.32422e-08 NaN 6.51042e-08 8.95182e-08 NaN],[71.9034;64.3785;73.5827;91.4487;66.3423;64.9;56.2303;80.9951;66.9885;70.9604;87.7331;81.1732],[8.95142e-08 3.76398e-08 1.08606e-07 1.00884e-07 4.71886e-08 3.99687e-08 1.47312e-08 7.03648e-08 5.08329e-08 8.03047e-08 8.23913e-08 6.0333e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[1 1 1 0 1 1 1 0 1 1 0 0],[10 1 2 8 11],[10 1 2],[1 2 5 8 10 11],[1 1 1 0 1 1],[0.45439 0.735084 NaN NaN NaN NaN NaN 3.45399 NaN 1.40938 4.89246 NaN],[-9.27892 26.584 1.8],,[1 1 0 0 1 0 1 1 0 1 1 0],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR5.0_UKF0,5,5,0,9,2,7,1,1.8,30,0,0,,,-1.5,31.8888888888889,1.6,-2.66580761796475,31.7371570345958,1.8,1.1756402331121,0.2,1.19253090430055,1.1756402331121,1,0.324994488738831,7,78.1201527598827,56.6692361182095,93.6327904345782,12,[0.208427;0.254348;0;0;0.19599;0;1;0.168926;0;0.317584;0.129687;0],[21.9575 4.87943 NaN NaN 9.75887 NaN 0 24.3972 NaN 21.9575 26.8369 NaN],[7.32422e-08 1.6276e-08 NaN NaN 3.25521e-08 NaN 0 8.13802e-08 NaN 7.32422e-08 8.95182e-08 NaN],[77.6869;92.691;74.2508;93.6328;67.0086;92.6487;56.6692;70.898;68.4832;72.0051;86.7855;84.6819],[8.23999e-08 2.92568e-08 1.1729e-07 1.09868e-07 5.0951e-08 4.60652e-08 1.54947e-08 7.97304e-08 6.03783e-08 9.05688e-08 9.30432e-08 7.05877e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[0 0 1 0 1 0 1 1 1 1 0 0],[10 1 2 5 8 11],[10 1 2],[1 2 5 8 10 11],[1 1 1 1 1 1],[1.68359 1.07119 NaN NaN 0.750049 NaN NaN 3.80234 NaN 1.26045 2.64439 NaN],[-6.59524 28.5853 1.8],,[1 1 0 0 1 0 1 1 0 1 1 0],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR5.0_UKF0,5,5,0,10,2,7,1,1.8,30,0,0,,,-1.5,35,1.6,-1.7830802416061,34.908397644617,1.8,0.29753220783553,0.2,0.358504413779642,0.29753220783553,1,0.540501090682647,7,78.5499024510338,59.6648385344298,108.155536608206,12,[0.657386;0.478139;0;0;0.43419;0.260419;1;0;0.389576;0.563798;0;0],[17.078 0 NaN NaN 9.75887 7.31915 0 NaN 14.6383 26.8369 NaN NaN],[5.69661e-08 0 NaN NaN 3.25521e-08 2.44141e-08 0 NaN 4.88281e-08 8.95182e-08 NaN NaN],[79.1259;59.8671;87.0501;108.156;67.8907;66.6909;59.6648;85.7659;69.7874;72.9396;98.2857;87.3752],[7.60432e-08 2.23911e-08 1.26293e-07 1.21844e-07 5.6397e-08 4.91212e-08 2.18758e-08 8.93459e-08 7.01604e-08 1.00856e-07 1.02498e-07 8.08773e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[0 1 0 0 1 1 1 0 1 1 0 0],[1 6 5 10 2 9],[1 6 5],[1 2 5 6 9 10],[1 1 1 1 1 1],[0.750423 0.68263 NaN NaN 0.579502 1.28251 NaN NaN 0.0482765 2.99951 NaN NaN],[1.34735 32.294 1.8],,[1 1 0 0 1 1 1 0 1 1 0 0],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR5.0_UKF1,5,5,1,1,1,10,1,1.8,30,0,0,,,-1.5,7,1.6,-1.4349909218895,8.0759894684987,1.8,1.07795153720234,0.2,1.096348264265,1.07795153720234,1,0.696581881557289,5,74.2724943653365,55.9322435668381,103.055584441328,12,[0;0;0;0.938369;0;0;0.636991;0;0.229334;1;0.678215;0],[NaN NaN NaN 9.75887 NaN NaN 19.5177 NaN 4.87943 0 2.43972 NaN],[NaN NaN NaN 3.25521e-08 NaN NaN 6.51042e-08 NaN 1.6276e-08 0 8.13802e-09 NaN],[92.7812;80.4338;68.9883;66.6668;70.4037;80.5648;70.7091;103.056;63.599;55.9322;60.1605;77.9749],[1.5044e-07 1.06796e-07 6.39939e-08 4.89851e-08 7.5319e-08 7.47721e-08 7.80148e-08 3.79761e-08 3.44089e-08 1.42342e-08 2.31605e-08 1.95181e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[0 0 1 1 1 0 1 0 1 1 1 0],[4 9 7 11],[4 9 7],[4 7 9 11],[1 1 1 1],[NaN NaN NaN 0.152934 NaN NaN 0.155837 NaN 1.51154 NaN 0.258196 NaN],[-4.09194 3.13376 1.8],,[0 0 0 1 0 0 1 0 1 1 1 0],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR5.0_UKF1,5,5,1,2,1,10,1,1.8,30,0,0,,,-1.5,10.1111111111111,1.6,-0.929231684735648,8.49827105617689,1.8,1.71085636817061,0.2,1.72250675252956,1.71085636817061,1,0.663845431953555,6,72.6380346360411,59.385798558209,92.8172236088842,12,[0;0;0;0;0.606031;0;0.68821;0.795746;0.368883;1;0.524204;0],[NaN NaN NaN NaN 12.1986 NaN 14.6383 2.43972 2.43972 0 0 NaN],[NaN NaN NaN NaN 4.06901e-08 NaN 4.88281e-08 8.13802e-09 8.13802e-09 0 0 NaN],[89.4898;87.1617;69.4448;92.8172;69.4308;77.1314;69.4947;62.9775;61.545;59.3858;61.8008;70.9769],[1.41678e-07 9.6604e-08 6.74468e-08 5.35834e-08 6.73386e-08 6.57315e-08 6.78356e-08 3.2033e-08 2.71627e-08 2.11842e-08 2.79744e-08 1.15247e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[0 0 1 0 1 0 1 1 1 1 1 0],[8 5 7 11 9],[8 5 7],[5 7 8 9 11],[1 1 1 1 1],[NaN NaN NaN NaN 1.69046 NaN 0.930128 0.219934 0.493651 NaN 1.16186 NaN],[2.52927e-14 5.43476 1.8],,[0 0 0 0 1 0 1 1 1 1 1 0],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR5.0_UKF1,5,5,1,3,1,10,1,1.8,30,0,0,,,-1.5,13.2222222222222,1.6,-1.23054450881509,11.5530099468912,1.8,1.69082106736503,0.2,1.70260855214739,1.69082106736503,1,0.45503248155588,8,78.8306536463513,59.9159814575286,96.6122360231788,12,[0;0;0;0.196991;0.530034;0;0.372229;0.270788;0.260424;1;0.72763;0.282165],[NaN NaN NaN 19.5177 9.75887 NaN 7.31915 12.1986 -2.43972 0 0 -4.87943],[NaN NaN NaN 6.51042e-08 3.25521e-08 NaN 2.44141e-08 4.06901e-08 -8.13802e-09 0 0 -1.6276e-08],[84.9337;93.3348;86.0817;94.3047;68.4423;84.6244;68.0932;96.6122;59.916;62.4575;63.8141;83.3533],[1.31761e-07 8.67152e-08 7.24386e-08 5.95603e-08 6.00949e-08 5.77492e-08 5.77272e-08 3.39421e-08 2.25176e-08 3.01714e-08 3.52719e-08 1.5271e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[0 0 0 0 1 0 1 0 1 1 1 0],[11 5 12 7 8 9],[11 5 12],[4 5 7 8 9 11 12],[1 1 1 1 1 1],[NaN NaN NaN NaN 0.298685 NaN 1.6601 10.5895 0.464886 NaN 1.81686 0.0453245],[-6.36397 13.2919 1.8],,[0 0 0 1 1 0 1 1 1 1 1 1],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR5.0_UKF1,5,5,1,4,1,12,1,1.8,30,0,0,,,-1.5,16.3333333333333,1.6,-1.16488818805951,15.5880995214289,1.8,0.81711282018315,0.2,0.841233238113938,0.81711282018315,1,0.622543251375419,7,74.2764896214082,59.2624971485537,97.037858758256,12,[0.351666;0;0;0;0.323635;0.757505;0.623683;0;0.804454;0.49686;0;1],[29.2766 NaN NaN NaN 9.75887 7.31915 7.31915 NaN 0 9.75887 NaN 0],[9.76563e-08 NaN NaN NaN 3.25521e-08 2.44141e-08 2.44141e-08 NaN 0 3.25521e-08 NaN 0],[74.6435;87.7614;89.4948;97.0379;67.4951;66.9333;66.4422;75.5117;59.7822;64.872;82.0814;59.2625],[1.22715e-07 7.64747e-08 7.95274e-08 6.91071e-08 5.38859e-08 5.05109e-08 4.77344e-08 3.83778e-08 2.21733e-08 3.98402e-08 4.3964e-08 2.08856e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[1 0 0 0 1 1 1 0 1 1 0 1],[9 6 10 7 5 1],[9 6 10],[1 5 6 7 9 10],[1 1 1 1 1 1],[0.331717 NaN NaN NaN 0.268845 0.0294315 0.447651 NaN 0.723158 3.59199 NaN NaN],[-2.42146 15.8232 1.8],,[1 0 0 0 1 1 1 0 1 1 0 1],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR5.0_UKF1,5,5,1,5,1,4,1,1.8,30,0,0,,,-1.5,19.4444444444444,1.6,-1.42836122776867,18.8149243055249,1.8,0.633583237619236,0.2,0.664400270162553,0.633583237619236,1,0.506453081573523,9,71.7861433228522,61.2644698009537,89.7019488463796,12,[0.217938;0;0;1;0.473007;0.42976;0.678224;0.485651;0.21532;0.77215;0;0.286028],[14.6383 NaN NaN 0 -7.31915 -7.31915 -9.75887 -7.31915 -12.1986 -7.31915 NaN -12.1986],[4.88281e-08 NaN NaN 0 -2.44141e-08 -2.44141e-08 -3.25521e-08 -2.44141e-08 -4.06901e-08 -2.44141e-08 NaN -4.06901e-08],[84.5649;76.8616;89.7019;70.2749;66.6882;65.8537;64.4495;65.9157;61.2645;66.8093;86.5785;62.4709],[1.1392e-07 6.63726e-08 8.48779e-08 7.4211e-08 4.91058e-08 4.46073e-08 3.79487e-08 4.4927e-08 2.62994e-08 4.97952e-08 5.33021e-08 3.02182e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[0 0 0 1 1 1 1 1 1 1 0 1],[10 6 5 8 7 12],[10 6 5],[1 5 6 7 8 9 10 12],[1 1 1 1 1 1],[NaN NaN NaN NaN 0.395949 0.531556 0.00309106 1.36302 NaN 0.305443 NaN 1.21074],[-3.55059 17.2885 1.8],,[1 0 0 1 1 1 1 1 1 1 0 1],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR5.0_UKF1,5,5,1,6,1,7,1,1.8,30,0,0,,,-1.5,22.5555555555556,1.6,-1.29646897077637,22.0239497925641,1.8,0.569235950289976,0.2,0.603348628159982,0.569235950289976,1,0.369337556740761,11,68.280355126121,61.9878647874827,77.6428813914897,12,[0.183574;0;0.286372;0.382834;0.410031;0.310044;1;0.218038;0.403384;0.336505;0.201374;0.330559],[21.9575 NaN 17.078 14.6383 4.87943 2.43972 0 7.31915 0 14.6383 9.75887 2.43972],[7.32422e-08 NaN 5.69661e-08 4.88281e-08 1.6276e-08 8.13802e-09 0 2.44141e-08 0 4.88281e-08 3.25521e-08 8.13802e-09],[73.3208;67.9085;72.1691;71.2051;66.1584;65.0237;61.9879;67.306;63.3072;68.4132;77.6429;64.9215],[1.05381e-07 5.65128e-08 9.22949e-08 8.25994e-08 4.62002e-08 4.0542e-08 2.85835e-08 5.27255e-08 3.32723e-08 5.98938e-08 6.26252e-08 4.00681e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[1 1 1 1 1 1 1 1 1 1 0 1],[5 6 10 4 12 9],[5 6 10],[1 3 4 5 6 8 9 10 11 12],[1 1 1 1 1 1],[NaN NaN NaN 1.18307 0.870542 0.344635 NaN NaN 1.8172 5.11245 NaN 0.886605],[-1.29917 21.4598 1.8],,[1 0 1 1 1 1 1 1 1 1 1 1],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR5.0_UKF1,5,5,1,7,1,7,1,1.8,30,0,0,,,-1.5,25.6666666666667,1.6,-1.3554177692716,25.8070878965987,1.8,0.201549356878191,0.2,0.283940386803309,0.201549356878191,1,0.442799299459601,8,70.8512146872456,58.9861796528709,80.9980420658704,12,[0.457494;0;0.225377;0;0.217367;0.256679;1;0;0.228435;0.676278;0.480765;0],[24.3972 NaN 24.3972 NaN 14.6383 7.31915 0 NaN 9.75887 17.078 17.078 NaN],[8.13802e-08 NaN 8.13802e-08 NaN 4.88281e-08 2.44141e-08 0 NaN 3.25521e-08 5.69661e-08 5.69661e-08 NaN],[80.998;76.4531;72.8868;80.0449;66.0314;64.6636;58.9862;68.6139;65.2656;69.7767;70.0623;76.432],[9.72214e-08 4.68877e-08 1.00245e-07 9.13978e-08 4.55293e-08 3.88958e-08 2.02316e-08 6.12937e-08 4.16872e-08 7.0074e-08 7.24165e-08 5.01396e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[0 0 1 0 1 1 1 1 1 1 1 0],[10 1 6 3 11 9],[10 1 6],[1 3 5 6 9 10 11],[1 1 1 1 1 1],[1.34645 NaN 1.20023 NaN NaN 0.561697 NaN NaN 1.6145 0.226783 0.552472 NaN],[-7.29993 27.8191 1.8],,[1 0 1 0 1 1 1 0 1 1 1 0],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
snrRun_SNR5.0_UKF1,5,5,1,8,1,7,1,1.8,30,0,0,,,-1.5,28.7777777777778,1.6,-1.92585249357372,29.29570482216,1.8,0.670521267064224,0.2,0.69971334815438,0.670521267064224,1,0.372949045430674,7,73.053011870908,56.2303425053848,91.4486909356749,12,[0.370869;0.295265;0;0;0.158216;0;1;0.169805;0;0.454026;0.162464;0],[21.9575 7.31915 NaN NaN 26.8369 NaN 0 21.9575 NaN 19.5177 26.8369 NaN],[7.32422e-08 2.44141e-08 NaN NaN 8.95182e-08 NaN 0 7.32422e-08 NaN 6.51042e-08 8.95182e-08 NaN],[71.9034;64.3785;73.5827;91.4487;66.3423;64.9;56.2303;80.9951;66.9885;70.9604;87.7331;81.1732],[8.95142e-08 3.76398e-08 1.08606e-07 1.00884e-07 4.71886e-08 3.99687e-08 1.47312e-08 7.03648e-08 5.08329e-08 8.03047e-08 8.23913e-08 6.0333e-08],[1 1 1 1 1 1 1 1 1 1 1 1],[1 1 1 0 1 1 1 0 1 1 0 0],[10 1 2 8 11],[10 1 2],[1 2 5 8 10 11],[1 1 1 0 1 1],[0.474768 0.75837 NaN NaN NaN NaN NaN 3.50197 NaN 1.3567 4.94366 NaN],[-1.83931 29.9378 1.8],,[1 1 0 0 1 0 1 1 0 1 1 0],[-20 48 4.5;4 38.5 3.2;-20 2 2.5;12 2 4.5;-15 25 3.5;10 26 3.5;-5 30 4;8 10 3;-8 15 2;-5 5 3;5 5 3;0.5 11 4.2]
